Model Name,Shadowing,Description,Display As,Dimensions,String Type,String Count,Node Count,Light Count,Est Current (Amps),Channels Per Node, Channel Count,Start Channel,Start Channel No,#Universe(or id):Start Channel,End Channel No,Default Buffer W x H,Preview,Controller Ports,Connection Protocol,Connection Attributes,Controller Name,Controller Type,Protocol,Controller Description,IP,Baud,Universe/Id,Universe Channel,Controller Channel,Active
"Arches",,"Arches-1 Outside, Arches-2, Arches-3, Arches-4","ModelGroup",,,,,,,,,,,,,400 x 46,Default
"Arches Left",,"Arches-1 Outside, Arches-2","ModelGroup",,,,,,,,,,,,,236 x 58,Default
"Arches Right",,"Arches-3, Arches-4","ModelGroup",,,,,,,,,,,,,242 x 59,Default
"Arches-1 Outside","","","Arches","","RGB Nodes",1,100,100,5.50,3,300,#192.168.0.52:301:1,48961,#301:1,49260,50 x 2,"Default",1,ws2811,,"Ethernet_3",HolidayCoro,E131,"",192.168.0.52,,301,1,1,
"Arches-2","","","Arches","","RGB Nodes",1,100,100,5.50,3,300,#192.168.0.52:302:1,49471,#302:1,49770,50 x 2,"Default",2,ws2811,,"Ethernet_3",HolidayCoro,E131,"",192.168.0.52,,302,1,511,
"Arches-3","","","Arches","","RGB Nodes",1,100,100,5.50,3,300,#192.168.0.52:303:1,49981,#303:1,50280,50 x 2,"Default",3,ws2811,,"Ethernet_3",HolidayCoro,E131,"",192.168.0.52,,303,1,1021,
"Arches-4","","","Arches","","RGB Nodes",1,100,100,5.50,3,300,#192.168.0.52:304:1,50491,#304:1,50790,50 x 2,"Default",4,ws2811,,"Ethernet_3",HolidayCoro,E131,"",192.168.0.52,,304,1,1531,
"Down Win L",,"Matrix/Up Win L","ModelGroup",,,,,,,,,,,,,58 x 51,Default
"Down Win L Bottom",,"Matrix-2/Dwn Win L Bottom","ModelGroup",,,,,,,,,,,,,35 x 1,Default
"Down Win L Left",,"Matrix-2/Dwn Win L Left","ModelGroup",,,,,,,,,,,,,1 x 44,Default
"Down Win L Right",,"Matrix-2/Dwn Win L Right","ModelGroup",,,,,,,,,,,,,1 x 46,Default
"Down Win L Top",,"Matrix-2/Dwn Win L Top","ModelGroup",,,,,,,,,,,,,35 x 1,Default
"Dwn Win L Shut L",,"Matrix/Up Win L Shut L","ModelGroup",,,,,,,,,,,,,7 x 51,Default
"Dwn Win L Shut L Bottom",,"Matrix-2/Dwn Win L Shut L Bottom","ModelGroup",,,,,,,,,,,,,6 x 1,Default
"Dwn Win L Shut L Left",,"Matrix-2/Dwn Win L Shut L Left","ModelGroup",,,,,,,,,,,,,1 x 46,Default
"Dwn Win L Shut L Mid",,"Matrix-2/Dwn Win L Shut L Mid","ModelGroup",,,,,,,,,,,,,6 x 1,Default
"Dwn Win L Shut L Right",,"Matrix-2/Dwn Win L Shut L Right","ModelGroup",,,,,,,,,,,,,1 x 46,Default
"Dwn Win L Shut L Top",,"Matrix-2/Dwn Win L Shut L Top","ModelGroup",,,,,,,,,,,,,6 x 1,Default
"Dwn Win L Shut R",,"Matrix-2/Dwn Win L Shut R","ModelGroup",,,,,,,,,,,,,6 x 46,Default
"Dwn Win L Shut R Bottom",,"Matrix-2/Dwn Win L Shut R Bottom","ModelGroup",,,,,,,,,,,,,6 x 1,Default
"Dwn Win L Shut R Left",,"Matrix-2/Dwn Win L Shut R Left","ModelGroup",,,,,,,,,,,,,1 x 44,Default
"Dwn Win L Shut R Mid",,"Matrix-2/Dwn Win L Shut R Mid","ModelGroup",,,,,,,,,,,,,6 x 1,Default
"Dwn Win L Shut R Right",,"Matrix-2/Dwn Win L Shut R Right","ModelGroup",,,,,,,,,,,,,1 x 46,Default
"Dwn Win L Shut R Top",,"Matrix-2/Dwn Win L Shut R Top","ModelGroup",,,,,,,,,,,,,6 x 1,Default
"Dwn Win L Top",,"","ModelGroup",,,,,,,,,,,,,1 x 1,Unassigned
"Everything",,"Matrix, Matrix-2, Front Door, gutter 1, Peak Left, Peak Right, Tree, end of house, Single Line, Single Line-2, Matrix-3, Arches-1 Outside, Arches-2, Arches-3, Arches-4","ModelGroup",,,,,,,,,,,,,400 x 184,Default
"EverythingButArches",,"end of house, Front Door, gutter 1, Matrix, Matrix-2, Matrix-3, Peak Left, Peak Right, Single Line, Single Line-2, Tree","ModelGroup",,,,,,,,,,,,,400 x 174,Default
"EverythingButTree",,"Arches-1 Outside, Arches-2, Arches-3, Arches-4, end of house, Front Door, gutter 1, Matrix, Matrix-2, Matrix-3, Peak Left, Peak Right, Single Line, Single Line-2","ModelGroup",,,,,,,,,,,,,400 x 184,Default
"Front Door","","66""","Single Line","","RGB Nodes",1,100,100,5.50,3,300,#192.168.0.50:130:1,14791,#130:1,15090,100 x 1,"Default",30,ws2811,,"Ethernet_1",HolidayCoro,E131,"",192.168.0.50,,130,1,14791,
"Horizontals",,"Front Door, Single Line, end of house","ModelGroup",,,,,,,,,,,,,400 x 53,Default
"Keyboard1",,"Matrix/KeyboardLarge1","ModelGroup",,,,,,,,,,,,,18 x 51,Default
"Keyboard2",,"Matrix/KeyboardLarge2","ModelGroup",,,,,,,,,,,,,18 x 51,Default
"Keyboard3",,"Matrix/KeyboardLarge3","ModelGroup",,,,,,,,,,,,,18 x 51,Default
"Keyboard4",,"Matrix/KeyboardLarge4","ModelGroup",,,,,,,,,,,,,18 x 51,Default
"Keyboard5",,"Matrix-2/KeyboardLarge5","ModelGroup",,,,,,,,,,,,,24 x 46,Default
"Keyboard6",,"Matrix-2/KeyboardLarge6","ModelGroup",,,,,,,,,,,,,24 x 46,Default
"Keyboard7",,"Matrix-3/KeyboardLarge7","ModelGroup",,,,,,,,,,,,,25 x 45,Default
"Keyboard8",,"Matrix-3/KeyboardLarge8","ModelGroup",,,,,,,,,,,,,25 x 45,Default
"Matrix","","98"" wide by 62"" tall","Matrix","","RGB Nodes",16,1488,1488,81.84,3,4464,#192.168.0.50:101:1,1,#101:1,7929,48 x 31,"Default",1-16,ws2811,,"Ethernet_1",HolidayCoro,E131,"",192.168.0.50,,101,1,1,
"Matrix-2","","68"" wide by 51""","Matrix","","RGB Nodes",9,900,900,49.50,3,2700,#192.168.0.51:201:1,24481,#201:1,28860,36 x 25,"Default",1-9,ws2811,,"Ethernet_2",HolidayCoro,E131,"",192.168.0.51,,201,1,1,
"Matrix-3","","","Matrix","","RGB Nodes",9,900,900,49.50,3,2700,#192.168.0.51:224:1,36211,#224:1,40590,36 x 25,"Default",0,ws2811,,"Ethernet_2",HolidayCoro,E131,"",192.168.0.51,,224,1,11731,
"Matrixes",,"Matrix, Matrix-2, Matrix-3","ModelGroup",,,,,,,,,,,,,364 x 56,Default
"Outline",,"Front Door, gutter 1, Peak Left, Peak Right, end of house, Single Line, Single Line-2","ModelGroup",,,,,,,,,,,,,400 x 113,Default
"Peak Left","","15'","Single Line","","RGB Nodes",1,90,90,4.95,3,270,#192.168.0.51:210:1,29071,#210:1,29340,90 x 1,"Default",10,ws2811,,"Ethernet_2",HolidayCoro,E131,"",192.168.0.51,,210,1,4591,
"Peak Right","","15'","Single Line","","RGB Nodes",1,90,90,4.95,3,270,#192.168.0.51:212:1,30091,#212:1,30360,90 x 1,"Default",12,ws2811,,"Ethernet_2",HolidayCoro,E131,"",192.168.0.51,,212,1,5611,
"Roof",,"Peak Left, Peak Right, Single Line-2, gutter 1","ModelGroup",,,,,,,,,,,,,400 x 64,Default
"Roof and uprights",,"Front Door, Peak Left, Peak Right, Single Line, Single Line-2, end of house, gutter 1","ModelGroup",,,,,,,,,,,,,400 x 113,Default
"Single Line","","","Single Line","","RGB Nodes",1,49,49,2.69,3,147,#192.168.0.50:131:1,15301,#131:1,15447,49 x 1,"Default",0,ws2811,,"Ethernet_1",HolidayCoro,E131,"",192.168.0.50,,131,1,15301,
"Single Line-2","","","Single Line","","RGB Nodes",1,30,30,1.65,3,90,#192.168.0.50:131:175,15475,#131:175,15564,30 x 1,"Default",0,ws2811,,"Ethernet_1",HolidayCoro,E131,"",192.168.0.50,,131,175,15475,
"Tree","","","Tree","","RGB Nodes",16,800,800,44.00,3,2400,#192.168.0.52:317:1,57121,#317:1,64920,16 x 50,"Default",17-32,ws2811,,"Ethernet_3",HolidayCoro,E131,"",192.168.0.52,,317,1,8161,
"Up Win L",,"Matrix/Up Win L","ModelGroup",,,,,,,,,,,,,58 x 51,Default
"Up Win L Bottom",,"Matrix/Up Win L Bottom","ModelGroup",,,,,,,,,,,,,58 x 1,Default
"Up Win L Left",,"Matrix/Up Win L Left","ModelGroup",,,,,,,,,,,,,1 x 51,Default
"Up Win L Right",,"Matrix/Up Win L Right","ModelGroup",,,,,,,,,,,,,1 x 51,Default
"Up Win L Shut L",,"Matrix/Up Win L Shut L","ModelGroup",,,,,,,,,,,,,7 x 51,Default
"Up Win L Shut L Bottom",,"Matrix/Up Win L Shut L Bottom","ModelGroup",,,,,,,,,,,,,7 x 1,Default
"Up Win L Shut L Left",,"Matrix/Up Win L Shut L Left","ModelGroup",,,,,,,,,,,,,1 x 51,Default
"Up Win L Shut L Mid",,"Matrix/Up Win L Shut L Mid","ModelGroup",,,,,,,,,,,,,7 x 1,Default
"Up Win L Shut L Right",,"Matrix/Up Win L Shut L Right","ModelGroup",,,,,,,,,,,,,1 x 51,Default
"Up Win L Shut L Top",,"Matrix/Up Win L Shut L Top","ModelGroup",,,,,,,,,,,,,7 x 1,Default
"Up Win L Shut R",,"Matrix/Up Win L Shut R","ModelGroup",,,,,,,,,,,,,7 x 51,Default
"Up Win L Shut R Bottom",,"Matrix/Up Win L Shut R Bottom","ModelGroup",,,,,,,,,,,,,7 x 1,Default
"Up Win L Shut R Left",,"Matrix/Up Win L Shut R Left","ModelGroup",,,,,,,,,,,,,1 x 51,Default
"Up Win L Shut R Mid",,"Matrix/Up Win L Shut R Mid","ModelGroup",,,,,,,,,,,,,7 x 1,Default
"Up Win L Shut R Right",,"Matrix/Up Win L Shut R Right","ModelGroup",,,,,,,,,,,,,1 x 51,Default
"Up Win L Shut R Top",,"Matrix/Up Win L Shut R Top","ModelGroup",,,,,,,,,,,,,7 x 1,Default
"Up Win L Top",,"Matrix/Up Win L Top","ModelGroup",,,,,,,,,,,,,58 x 1,Default
"Up Win R",,"Matrix-3/Up Win R","ModelGroup",,,,,,,,,,,,,37 x 45,Default
"Up Win R Bottom",,"Matrix-3/Up Win R Bottom","ModelGroup",,,,,,,,,,,,,37 x 1,Default
"Up Win R Left",,"Matrix-3/Up Win R Left","ModelGroup",,,,,,,,,,,,,1 x 45,Default
"Up Win R Right",,"Matrix-3/Up Win R Right","ModelGroup",,,,,,,,,,,,,1 x 45,Default
"Up Win R Shut L",,"Matrix-3/Up Win R Shut L","ModelGroup",,,,,,,,,,,,,6 x 45,Default
"Up Win R Shut L Bottom",,"Matrix-3/Up Win R Shut L Bottom","ModelGroup",,,,,,,,,,,,,6 x 1,Default
"Up Win R Shut L Left",,"Matrix-3/Up Win R Shut L Left","ModelGroup",,,,,,,,,,,,,1 x 45,Default
"Up Win R Shut L Mid",,"Matrix-3/Up Win R Shut L Mid","ModelGroup",,,,,,,,,,,,,6 x 1,Default
"Up Win R Shut L Right",,"Matrix-3/Up Win R Shut L Right","ModelGroup",,,,,,,,,,,,,1 x 45,Default
"Up Win R Shut L Top",,"Matrix-3/Up Win R Shut L Top","ModelGroup",,,,,,,,,,,,,6 x 1,Default
"Up Win R Shut R",,"Matrix-3/Up Win R Shut R","ModelGroup",,,,,,,,,,,,,6 x 45,Default
"Up Win R Shut R Bottom",,"Matrix-3/Up Win R Shut R Bottom","ModelGroup",,,,,,,,,,,,,6 x 1,Default
"Up Win R Shut R Left",,"Matrix-3/Up Win R Shut R Left","ModelGroup",,,,,,,,,,,,,1 x 45,Default
"Up Win R Shut R Mid",,"Matrix-3/Up Win R Shut R Mid","ModelGroup",,,,,,,,,,,,,6 x 1,Default
"Up Win R Shut R Right",,"Matrix-3/Up Win R Shut R Right","ModelGroup",,,,,,,,,,,,,1 x 45,Default
"Up Win R Shut R Top",,"Matrix-3/Up Win R Shut R Top","ModelGroup",,,,,,,,,,,,,6 x 1,Default
"Up Win R Top",,"Matrix-3/Up Win R Top","ModelGroup",,,,,,,,,,,,,37 x 1,Default
"Verticals",,"Single Line, end of house, Front Door","ModelGroup",,,,,,,,,,,,,400 x 53,Default
"end of house","","54""","Single Line","","RGB Nodes",1,50,50,2.75,3,150,#192.168.0.51:211:1,29581,#211:1,29730,50 x 1,"Default",11,ws2811,,"Ethernet_2",HolidayCoro,E131,"",192.168.0.51,,211,1,5101,
"gutter 1","","19'2""","Single Line","","RGB Nodes",1,100,100,5.50,3,300,#192.168.0.50:132:1,15811,#132:1,16110,100 x 1,"Default",32,ws2811,,"Ethernet_1",HolidayCoro,E131,"",192.168.0.50,,132,1,15811,

"Model Count",87
"First Used Channel",1
"Last Used Channel",64920
"Actual Used Channel",27216
"Bulbs",9072


Controller Name,Start Absolute,End Absolute,Type,Protocol,IP,Comm Port,Baud Rate,Description,Universe/Id,Channels,Active,Suppress Duplicates,Auto Size,FPP Proxy
Ethernet_1,1,24480,HolidayCoro,E131,192.168.0.50,,,"",101-148,24480,,,,
,1,510,,E131,192.168.0.50,,,,101,510
,511,1020,,E131,192.168.0.50,,,,102,510
,1021,1530,,E131,192.168.0.50,,,,103,510
,1531,2040,,E131,192.168.0.50,,,,104,510
,2041,2550,,E131,192.168.0.50,,,,105,510
,2551,3060,,E131,192.168.0.50,,,,106,510
,3061,3570,,E131,192.168.0.50,,,,107,510
,3571,4080,,E131,192.168.0.50,,,,108,510
,4081,4590,,E131,192.168.0.50,,,,109,510
,4591,5100,,E131,192.168.0.50,,,,110,510
,5101,5610,,E131,192.168.0.50,,,,111,510
,5611,6120,,E131,192.168.0.50,,,,112,510
,6121,6630,,E131,192.168.0.50,,,,113,510
,6631,7140,,E131,192.168.0.50,,,,114,510
,7141,7650,,E131,192.168.0.50,,,,115,510
,7651,8160,,E131,192.168.0.50,,,,116,510
,8161,8670,,E131,192.168.0.50,,,,117,510
,8671,9180,,E131,192.168.0.50,,,,118,510
,9181,9690,,E131,192.168.0.50,,,,119,510
,9691,10200,,E131,192.168.0.50,,,,120,510
,10201,10710,,E131,192.168.0.50,,,,121,510
,10711,11220,,E131,192.168.0.50,,,,122,510
,11221,11730,,E131,192.168.0.50,,,,123,510
,11731,12240,,E131,192.168.0.50,,,,124,510
,12241,12750,,E131,192.168.0.50,,,,125,510
,12751,13260,,E131,192.168.0.50,,,,126,510
,13261,13770,,E131,192.168.0.50,,,,127,510
,13771,14280,,E131,192.168.0.50,,,,128,510
,14281,14790,,E131,192.168.0.50,,,,129,510
,14791,15300,,E131,192.168.0.50,,,,130,510
,15301,15810,,E131,192.168.0.50,,,,131,510
,15811,16320,,E131,192.168.0.50,,,,132,510
,16321,16830,,E131,192.168.0.50,,,,133,510
,16831,17340,,E131,192.168.0.50,,,,134,510
,17341,17850,,E131,192.168.0.50,,,,135,510
,17851,18360,,E131,192.168.0.50,,,,136,510
,18361,18870,,E131,192.168.0.50,,,,137,510
,18871,19380,,E131,192.168.0.50,,,,138,510
,19381,19890,,E131,192.168.0.50,,,,139,510
,19891,20400,,E131,192.168.0.50,,,,140,510
,20401,20910,,E131,192.168.0.50,,,,141,510
,20911,21420,,E131,192.168.0.50,,,,142,510
,21421,21930,,E131,192.168.0.50,,,,143,510
,21931,22440,,E131,192.168.0.50,,,,144,510
,22441,22950,,E131,192.168.0.50,,,,145,510
,22951,23460,,E131,192.168.0.50,,,,146,510
,23461,23970,,E131,192.168.0.50,,,,147,510
,23971,24480,,E131,192.168.0.50,,,,148,510
Ethernet_2,24481,48960,HolidayCoro,E131,192.168.0.51,,,"",201-248,24480,,,,
,24481,24990,,E131,192.168.0.51,,,,201,510
,24991,25500,,E131,192.168.0.51,,,,202,510
,25501,26010,,E131,192.168.0.51,,,,203,510
,26011,26520,,E131,192.168.0.51,,,,204,510
,26521,27030,,E131,192.168.0.51,,,,205,510
,27031,27540,,E131,192.168.0.51,,,,206,510
,27541,28050,,E131,192.168.0.51,,,,207,510
,28051,28560,,E131,192.168.0.51,,,,208,510
,28561,29070,,E131,192.168.0.51,,,,209,510
,29071,29580,,E131,192.168.0.51,,,,210,510
,29581,30090,,E131,192.168.0.51,,,,211,510
,30091,30600,,E131,192.168.0.51,,,,212,510
,30601,31110,,E131,192.168.0.51,,,,213,510
,31111,31620,,E131,192.168.0.51,,,,214,510
,31621,32130,,E131,192.168.0.51,,,,215,510
,32131,32640,,E131,192.168.0.51,,,,216,510
,32641,33150,,E131,192.168.0.51,,,,217,510
,33151,33660,,E131,192.168.0.51,,,,218,510
,33661,34170,,E131,192.168.0.51,,,,219,510
,34171,34680,,E131,192.168.0.51,,,,220,510
,34681,35190,,E131,192.168.0.51,,,,221,510
,35191,35700,,E131,192.168.0.51,,,,222,510
,35701,36210,,E131,192.168.0.51,,,,223,510
,36211,36720,,E131,192.168.0.51,,,,224,510
,36721,37230,,E131,192.168.0.51,,,,225,510
,37231,37740,,E131,192.168.0.51,,,,226,510
,37741,38250,,E131,192.168.0.51,,,,227,510
,38251,38760,,E131,192.168.0.51,,,,228,510
,38761,39270,,E131,192.168.0.51,,,,229,510
,39271,39780,,E131,192.168.0.51,,,,230,510
,39781,40290,,E131,192.168.0.51,,,,231,510
,40291,40800,,E131,192.168.0.51,,,,232,510
,40801,41310,,E131,192.168.0.51,,,,233,510
,41311,41820,,E131,192.168.0.51,,,,234,510
,41821,42330,,E131,192.168.0.51,,,,235,510
,42331,42840,,E131,192.168.0.51,,,,236,510
,42841,43350,,E131,192.168.0.51,,,,237,510
,43351,43860,,E131,192.168.0.51,,,,238,510
,43861,44370,,E131,192.168.0.51,,,,239,510
,44371,44880,,E131,192.168.0.51,,,,240,510
,44881,45390,,E131,192.168.0.51,,,,241,510
,45391,45900,,E131,192.168.0.51,,,,242,510
,45901,46410,,E131,192.168.0.51,,,,243,510
,46411,46920,,E131,192.168.0.51,,,,244,510
,46921,47430,,E131,192.168.0.51,,,,245,510
,47431,47940,,E131,192.168.0.51,,,,246,510
,47941,48450,,E131,192.168.0.51,,,,247,510
,48451,48960,,E131,192.168.0.51,,,,248,510
Ethernet_3,48961,73440,HolidayCoro,E131,192.168.0.52,,,"",301-348,24480,,,,
,48961,49470,,E131,192.168.0.52,,,,301,510
,49471,49980,,E131,192.168.0.52,,,,302,510
,49981,50490,,E131,192.168.0.52,,,,303,510
,50491,51000,,E131,192.168.0.52,,,,304,510
,51001,51510,,E131,192.168.0.52,,,,305,510
,51511,52020,,E131,192.168.0.52,,,,306,510
,52021,52530,,E131,192.168.0.52,,,,307,510
,52531,53040,,E131,192.168.0.52,,,,308,510
,53041,53550,,E131,192.168.0.52,,,,309,510
,53551,54060,,E131,192.168.0.52,,,,310,510
,54061,54570,,E131,192.168.0.52,,,,311,510
,54571,55080,,E131,192.168.0.52,,,,312,510
,55081,55590,,E131,192.168.0.52,,,,313,510
,55591,56100,,E131,192.168.0.52,,,,314,510
,56101,56610,,E131,192.168.0.52,,,,315,510
,56611,57120,,E131,192.168.0.52,,,,316,510
,57121,57630,,E131,192.168.0.52,,,,317,510
,57631,58140,,E131,192.168.0.52,,,,318,510
,58141,58650,,E131,192.168.0.52,,,,319,510
,58651,59160,,E131,192.168.0.52,,,,320,510
,59161,59670,,E131,192.168.0.52,,,,321,510
,59671,60180,,E131,192.168.0.52,,,,322,510
,60181,60690,,E131,192.168.0.52,,,,323,510
,60691,61200,,E131,192.168.0.52,,,,324,510
,61201,61710,,E131,192.168.0.52,,,,325,510
,61711,62220,,E131,192.168.0.52,,,,326,510
,62221,62730,,E131,192.168.0.52,,,,327,510
,62731,63240,,E131,192.168.0.52,,,,328,510
,63241,63750,,E131,192.168.0.52,,,,329,510
,63751,64260,,E131,192.168.0.52,,,,330,510
,64261,64770,,E131,192.168.0.52,,,,331,510
,64771,65280,,E131,192.168.0.52,,,,332,510
,65281,65790,,E131,192.168.0.52,,,,333,510
,65791,66300,,E131,192.168.0.52,,,,334,510
,66301,66810,,E131,192.168.0.52,,,,335,510
,66811,67320,,E131,192.168.0.52,,,,336,510
,67321,67830,,E131,192.168.0.52,,,,337,510
,67831,68340,,E131,192.168.0.52,,,,338,510
,68341,68850,,E131,192.168.0.52,,,,339,510
,68851,69360,,E131,192.168.0.52,,,,340,510
,69361,69870,,E131,192.168.0.52,,,,341,510
,69871,70380,,E131,192.168.0.52,,,,342,510
,70381,70890,,E131,192.168.0.52,,,,343,510
,70891,71400,,E131,192.168.0.52,,,,344,510
,71401,71910,,E131,192.168.0.52,,,,345,510
,71911,72420,,E131,192.168.0.52,,,,346,510
,72421,72930,,E131,192.168.0.52,,,,347,510
,72931,73440,,E131,192.168.0.52,,,,348,510
